SKU,Description,Qty,Trade,RRP
S10096,HARLEY V ROD  Valve Spring,14,30.71,46.64
S10105,Honda. CRF-250. Exhaust Spring.,20+,49.86,74.6
S10106,Honda. CRF-250. Intake Spring.,20+,42.28,63.25
S10119,YAMAHA. YZF-450. Valve Spring,18,17.24,25.8
SL1024,H.D.  Valve Spring Seat,20+,5.74,7.9
SL1042,HONDA.  Intake Spring Cup,20+,10.02,13.78
SL1043,HONDA.  Exhaust Spring Cup.,3,20.04,27.57
SL1058,HONDA. CRF-250. Exhaust Spring Cup,20+,5.67,8.48
SL1059,HONDA. CRF-250. Intake Spring Cup,20+,5.67,8.48
SL1097,YAMAHA. YZF-450. Spring Locator,18,7.27,10.88
VG1042,"H.D. Valve Guide..310"" x .563"" +.001""",9,9.65,16.23
VG1043,"H.D. Valve Guide..310"" x .563"" +.001""",12,9.65,16.23
VS1005,HARLEY V ROD  Valve Seal,17,5.05,8.61
BL1770,"CHEVY. S/B. 2.100"", x 5.510"" 11/32"" In.",0.0,45.56,60.14
BL7077,"CHEVY. S/B. +.300 2.080""x 11/32"" Valve",20+,60.7,80.12
BL72, REV. Blank Valve.   44mm.,6,27.65,45.61
CL01,HARLEY EVOL 1.700''  Exhaust Valve,6,27.65,45.61
CL06,HARLEY EVOL 1.625''  EXH,8,27.65,45.61
CL10,GPZ1100;Z1000J 38.5mm INL,0.0,27.65,45.61
CL11,KAWASAKI Z1000 37.5mm INL,20+,27.65,45.61
CL12,KAWASAKI 1000J & GPZ 40mm INL,4,27.65,45.61
CL15,HONDA CB900 23mm EXH,11,27.65,45.61
CL152,KAWASAKI ZX6 22mm EXH,16,27.65,45.61
CL153,HONDA CBR600 22mm  EXH,1,27.65,45.61
CL155,KAWASAKI ZX6R 22.64mm EX,3,27.65,45.61
CL157,KAWASAKI ZX6 26mm INL,4,27.65,45.61
CL16,KAWASAKI ZX7 30.5mm INL,9,27.65,45.61
CL1612,"CHEVY. S/B. +.250"" 1.600"" x 11/32"" Valve",20+,34.69,45.79
CL1614,"CHEVY. S/B. +.250"" 1.625"" x 11/32"" Valve",4,23.63,29.9
CL1615,"CHEVY. S/B. +.300"" 1.600"" x 11/32"" Valve",20+,56.45,74.51
CL1616,"CHEVY. 5.300""x1.600"" x 11/32"" Exh. Valve",12,23.63,29.9
CL1618,"CHEVY. S/B. 1.625"" x 5.260""x11/32"" Valve",20+,45.56,60.14
CL1618A,"CHEVY. S/B. 1.600"" x 5.260""x11/32"" Valve",20+,41.61,54.93
CL1622,"CHEVY. S/B. +.600"" 1.600"" x 11/32"" Valve",10,40.02,52.83
CL1623,"CHEVY. S/B. +.600"" 1.625"" x 11/32"" Valve",1,38.44,50.74
CL1625,"CHEVY. S/B. 1.600"" x 5.030""x11/32"" Valve",20+,31.6,41.71
CL1651,"CHEVY. S/B. +.250"" 2.055"" x 11/32"" Valve",20+,37.84,49.94
CL1652,"CHEVY. S/B. +.250"" 2.080"" x 11/32"" Valve",17,23.63,29.9
CL1654,"CHEVY. S/B. +.300"" 2.080"" x 11/32"" Valve",20+,29.86,44.34
CL1656,"CHEVY. S/B. 5.300""x 2.150""x 11/32"" Valve",3,23.63,29.9
CL1663,"CHEVY. S/B. 2.100"", x 5.510"" 11/32"" In.",8,45.56,60.14
CL1665,"CHEVY. S/B. +.600"" 2.150"" x 11/32"" Valve",10,45.56,60.14
CL1666,"CHEVY. S/B. 5.300""x 2.125""x 11/32"" Valve",12,23.63,29.9
CL1669,"CHEVY. S/B. 2.100"", x 5.510"" 11/32"" In.",0.0,32.48,42.87
CL1673,"CHEVY. S/B. 5.260""x 2.100""x 11/32"" Valve",2,42.87,56.59
CL1674,"CHEVY. S/B. 5.340""x 2.100""x 11/32"" Valve",1,23.63,29.9
CL175,SUZUKI GSXR750 91-92 25mm EX,4,27.65,45.61
CL18,HONDA CB900 27.5mm INL,20,27.65,45.61
CL1805,BRIGGS & STRATTON 1.132'',5,27.65,45.61
CL181,SUZUKI. GSXR-750.96  29mm.  Valve,15,27.65,45.61
CL185,SUZUKI. GSXR-750.96/99.EXH.VALVE.,7,27.65,45.61
CL191,SUZUKI. Hayabusa. 33mm Inlet  Valve,10,27.65,45.61
CL197,SUZUKI. Hayabusa. 27.5mm Exhaust Valve,12,27.65,45.61
CL21,KAWASAKI Z1000 31mm EXH,8,27.65,45.61
CL22,GPZ1100/1000J 32mm EXH,0.0,27.65,45.61
CL244,HONDA.  XR/TRX-400R.1996-99. Inlet Vlve.,2,27.65,45.61
CL245,HONDA.  XR/TRX-400R.1996-99. Inlet Vlve.,1,27.65,45.61
CL250,HONDA.  XR/TRX-400R.1996-99. Exh. Vlve.,2,27.65,45.61
CL251,HONDA.  XR/TRX-400R.1996-99. Exh. Vlve.,1,27.65,45.61
CL32,SUZUKI GSX1100 32mm INL,8,27.65,45.61
CL33,SUZUKI GSX1100 29.5mm INL,2,27.65,45.61
CL34,SUZUKI GSXR750-1100 31mm INL,7,27.65,45.61
CL35,SUZUKI GSXR750-1100 30mm INL,2,27.65,45.61
CL36,SUZUKI GSXR1100 91-92 30m IN,6,27.65,45.61
CL39,SUZUKI GSX1100 27mm EXH,0.0,27.65,45.61
CL40,SUZUKI GSXR750-1100 26mm EX,2,27.65,45.61
CL41,SUZUKI GSX1100 29mm EXH,20+,27.65,45.61
CL43,SUZUKI. GSXR1100 91-92 26m EX,6,27.65,45.61
CL50,HONDA CBR900 28.5mm INL,6,27.65,45.61
CL56,HONDA CBR900 24mm  EXH,6,27.65,45.61
CL65,HARLEY EVOL 1.900'' INLET,4,27.65,45.61
CL66,HARLEY EVOL. 1.940'' INLET,4,27.65,45.61
CL67,HARLEY SHOVEL. 1966-UP.Inl. Valve,6,27.65,45.61
CL68,HARLEY SHOVEL. 1966-UP.Exh. Valve,0.0,27.65,45.61
CL71,BLANK 27 x 4.5 x 110m EXH,7,27.65,45.61
CL74,BLANK 34 x 110 x 5.5mm IN,0.0,27.65,45.61
CL75,BLANK 34 x 5 x 110mm INL,3,27.65,45.61
CL80,SUZUKI GSXR1100 W/COOLED,12,27.65,45.61
CL82,SUZUKI GSXR750/1100  EXH W/C,20+,27.65,45.61
CL83,GSXR750-1100 W/C 25mm EX,18,27.65,45.61
CL86,SUZUKI GSXR750/1100 INL,20,27.65,45.61
CL87,GSXR750-1100 W/C 28mm INL,1,27.65,45.61
CL88,SUZUKI GSXR. 1993. 31mm. Inlet Valve,4,27.65,45.61
CL95,YAMAHA FZR1000 23.5mm INL CT,10,27.65,45.61
CL98,YAMAHA FZR1000 25mm EX,6,27.65,45.61
TI550,TITANIUM BLANK.36mm x 130mm x 5.5mm,20,144.6,159.06
TI551,TITANIUM BLANK.29mm x 130mm x 5.5mm,20,144.6,159.06
X503,"CHEVY. S/B.  1.600"" x 11/32"" 5.450 VALVE",0.0,22.36,30.74
X515,"CHEVY. S/B. 1.625"" x 5.360""x11/32"" Valve",4,19.81,27.24
X611,"CHEVY. S/B.  2.080"" x 11/32"" 5.450 VALVE",0.0,22.36,30.74
100-6399,"2""  Baffle complete.",1,162.22,249.99
105-30603,HONDA CBR600 97-98 4:2-1,1,456.5,608.19
105-61103,ZZR1100 90-98 4:1 Header,1,0,0
128-72570,H.D. 2:1. SYS. LOW ROLLER.FXST. 86-09.,2,739.78,1163.68
128-78020,HD Touring FLH /FLT 1995-09 Slip On,0.0,333.08,523.93
128-78030,FLSTS SPRINGER 97 SLIPONS,0.0,0,0
132-71134,H.D. 'K' Series S/On.NT/ST. Exhaust,6,400.86,630.99
138-71208,H.D.  SPORTSTER'07-08' Blk.Exhaust,4,819.84,1289.61
138-71440,H.D.  DYNA.91-05.Chrome. Exhaust,3,800.75,1259.58
138-71442,H.D.  DYNA. .Black.91-05 Exhaust,3,819.84,1289.61
138-71448,H.D. Phantom Pipe. Silver. 86-06. FXST,1,1120.3,1762.22
138-71452,H.D.  FXST. .Black.00-06 Exhaust,1,792.18,1246.99
138-71455,H.D. FXST/FLST.Chme. 86-06. Exhaust,2,800.75,1259.58
138-71582,H.D.  DYNA. 06-08' Blk.Exhaust,2,819.84,1289.61
138-72202,H.D. MEAN  MOTHERS 11. STAGG. 2004-13,1,590.78,929.29
138-72590,H.D. MEAN  MOTHERS 11 STAGG. 06-08.FXD,2,696.03,1094.85
140-65222,H.D. FLH / FLT. 1995-2009.,1,604.78,899.99
143-51105,GSXR1100W 93-96 4-2:1 K45,1,0,0
143-60756,ZXR750 91-94 4-2:1 Blk,1,0,0
145-60758,KAWA ZX7R 96-97 4-2:1 SS,1,0,0
153-30759,HONDA VFR750 Slipon Blk,1,0,0
153-41001,YAMAHA FZR1000 89-94 S/O,1,0,0
163-30902,HONDA CBR900RR 92-94,4,0,0
173-50757,SUZ GSXR750 93-94 Slipon,2,0,0
250-7466,H.D.  Slash Cut End Cap.,1,33.98,53.45
408-7574,H.D. Heatshield Kit. ( 828-71574.),1,494.3,734.99
428-2017,"Supertrapp Universal. 4""  Muffler",2,345.63,543.67
446-2010,SS AUTO MUFFLER 2''ID,1,189.75,292.21
543-3519,"Universal . 19"" x 5"" Brushed S/Steel",1,288.28,453.46
613-3601,XR600 85-87 91-97  I.D.S,11,268.1,411.95
613-6600,KLR600/650 TENGAI 84-97,3,255.3,392.32
628-31102,HONDA VT1100 Shadow 87-96,1,548.45,0
628-31103,HONDA. VT-1100.ACE. 1995/98.,2,770.05,946.38
628-41300,XVZ1300 ROYAL STAR 96-97,1,858.45,1172.6
628-78052,FLHR/FLHS 85-94 T/DOWNS,4,723.98,1075.12
628-78055,FLH / FLT 1995-2008 SLIPON - CHROME,3,723.98,1075.12
628-78056,FLSTS SPRINGER 97 SLIPONS,5,638.4,908.33
628-78060,STAG DUALS FXST/FLSTC 86> (FS),2,702.25,999.13
628-78081,H.D.  FLST/FXST. 2:2.1986-96. CHROME,2,1012.85,1593.24
628-78082,H.D.  FLST/FXST. 2:2.1997-02. CHROME,2,1012.85,1593.24
812-3600,HONDA XR600 PRO SERIES,1,361.35,534.76
813-3253,HONDA XR250 1986-95,0.0,268.1,411.95
813-4603,YAMAHA XT600 90-93,2,255.3,392.37
813-4604,YAMAHA TT600 BELGARDA 96-97,13,255.3,392.37
813-5653,SUZUKI DR650 1996 EUROPEAN,2,250,363.22
813-6251,KAWASAKI  KLX250 1993-94,1,255.3,392.37
813-9600,KTM400/620 LC-4 SILENCER,0.0,280.85,431.53
815-71202,H.D.  XLH 883-1200. 2004-10. S/Steel,0.0,907.68,1499.99
815-71210,H.D.  XR-1200.  2009..Exhaust,5,1131.09,1779.21
825-90851,DUCATI 851/900SS 89-93 SO,2,573.35,848.38
827-71578,H.D.  FLH/FLT.2:1.Black.  09 Exhaust,2,934.04,1549.99
828-11650,VICTORY.  05-07. S O. Exhaust System,0.0,678.71,1069.99
828-71134,"H.D.  Fat Shots. NT/ST, Rod. Exhaust",3,479.95,699.99
828-71420,H.D.  Fat Shots. FXST/FLST.Exhaust,1,949.76,1493.98
828-71440,H.D.  Fat Shots. FXST/FLST.Exhaust,2,910.61,1429.99
828-71578,H.D.  FLH/FLT.2:1.Chrome  09 Exhaust,0.0,738.05,1096.99
831-4251,YAMAHA YFB250 WOODSMAN,1,0,0
831-5300,SUZ LT250 KING QUAD '91-96,1,0,0
A-61-100,Head Bolt Set. 87-91. BT & SP,8,121.49,201.99
A-61-110,Head Bolt Set 92 & Up.B/T.,5,113.77,189.99
C-61-31T,Rotor to Hub. Rear Disc. Bolt Set,1,15.92,26.99
C-74-150Y,Handlebar Lever Box Screw Set,0.0,14.93,24.99
C-80-41T,Front Disc Brake. FXWG. FXST.,18,12.92,21.99
C-80-42T,Front Disc Caliper. 84 & Up. Bolt Set,2,8.98,18.99
P-69-41,Disc Brake Rotor to Hub..Bolt Set.,5,120.82,199.99
P-80-120W,Handlebar M/T. 91 & Up. Dyna. Screw Set,10,15.04,24.99
P-80-144,Front Brake Caliper Mount. 84-92.,1,20.85,34.99
P-80-147,Disc Brake Caliper Mount.Bolt Set.,8,32.04,52.99
P-80-148,Disc Brake Caliper Mount.Bolt Set.,9,27.19,44.99
P-80-149,Rear Disc Brake Caliper. Bolt Set.,9,28.29,46.99
P-88-49,Belt Sprocket to Hub Mount.Screw Set,5,18.13,29.99
P-96-58,Belt Sprocket Mount.Screw Set,2,26.5,44.99
SP-10-12-01,Primary Outer S/Steel Screw Set,3,134.43,221.99
SP-10-12-07,"Outer & Back Transmission Cover, Screw",4,33.94,56.99
SP-10-14-01,Primary Trans Cover. Screw Set,4,108.76,179.99
SP-10-14-07,Trans. Outer Back Cover.,5,30.08,49.99
SP-10-14-08,"Primary, Derby Covers. Screw Set",10,64.79,106.99
SP-10-15-01,"Primary Derby, Outer S/Steel Screw Set.",5,126.78,209.99
SP-10-15-07,"Outer & Back Transmission Cover, Screw",5,27.19,44.99
SP-10-15-08,Primary Derby CV 06 & Up  Dyna.,10,41.76,68.99
SP-10-16-01,Side Cover. 2000 & Up. Screw Set,5,81.24,134.99
SP-10-17-08,Primary Cover. 99 & UP FLT. Screw Set,10,27.85,45.99
SP-10-18-01,Side Cover.1999 & Up. Dyna. Screw Set,5,79.17,130.99
SP-10-18-06,Cam. Cover. 99 & Up. Dyna FLT. Screw Set,10,16.64,27.99
SP-10-18-08,Primary Clutch & Chain 1999 Dyna.,10,32.62,53.99
SP-10-18-09,Derby Cover Only.,10,7.27,21.99
SP-10-19-01,Cam. Primary Trans 19-98 Screw Set,5,64.79,106.99
SP-10-20-06,Cam Cover Mount. Screw Set.,5,12.29,21.99
SP-10-20-09,Derby Cover. 1970 - 1984.,10,6.86,21.99
SP-10-24-01,1987-99.Softail Cam Primary. Screw  Set.,5,80.14,134.99
SP-10-24-06,1987-99. Cam Cover. FLT. Screw Set,5,12.45,21.99
SP-10-24-08N,Primary Cover. 89 & UP FXST. Screw Set,10,31.82,52.99
SP-74-26,Lifter Base Big Twin. 77 & Up. Screw Set,10,9.83,19.99
SP-74-50,Handlebar Lever Mount. Screw Set,10,11.68,19.99
SP-88-21,Fender Rail Rear. Bolt Set,5,33.55,56.99
SP-88-25,Belt Guard Mount Bolt. Rear,5,10.33,19.99
SP-88-26,Lifter Base. 1999 & Up. 88ci. Screw Set,6,16.2,27.99
1009002,7 to 8 pin adapter,1,109,149.95
1101383,DYNA 2000 MODULE 2K4C PROGRAMMABLE,3,275.98,509.95
1102005,MOTO GUZZI. Sensor Plate Assembly.,0.0,125.89,169.95
1102018,Dynatek DDK2-2 Pick-up & plate only,1,125.89,169.95
1103010,WIRING HARNESS FOR DDK3-2 IGNITION,1,55.21,81.95
1103026,DYNATEK.  Wiring Harness.,2,138.02,204.95
1104006,Rotor HON/ KZ.,2,12.09,17.95
1104014,DYNA S Rotar KAWASAKI,0.0,35.69,49.08
1104015,DYNA S Rotar KAWASAKI,2,514.95,709.95
1104016,ROTOR FINISH 3P KAWA,5,35.69,49.07
1104018,ROTAR -5 KD,5,35.69,49.07
1104019,DYNA ROTAR -6 ND,1,35.69,49.07
1104037,Dynatek Rotor (DBTR-2),1,94.05,134.48
1104047,ROTOR.  DBTR-5,3,27.93,39.95
1104052,DYNA ROTOR  { DS6-1 },2,28.24,39.95
1108008,DYNA Ignition Rotor,1,44.7,63.93
1108009,DYNA Ignition Rotor Button Kit,3,36.32,51.95
1108014,DYNA Ignition Rotor Button Kit,4,36.32,51.95
1406002,DYNA FXR Coil bracket,5,11.03,16.95
2007001,SHIFT LIGHT BULB,2,5.04,7.95
D2KI-1P,Carbureted Models Module Only,15,368.22,505.45
D2KI-2P,Carbureted Models sgl plug/sgl fire kit,2,635.89,874.95
D2KI-5P,Carbureted Models sgl. plug/single fire,4,635.89,874.95
D35-1,BMW.,1,434.75,599.95
D37-1,MOTO GUZZI.  Dyna 111. Ignition,4,434.75,599.95
D3K1-2,VT1100D2 Shadow Ace,2,328.63,469.95
D3K2-1,Vulcan Drifter 800,1,431.95,571.95
D3K2-2,Vulcan 1500 Classic&Nomad Carb.Mdls,0.0,330.87,454.95
D3K3-1,Intruder 1400,3,538.2,739.95
D3K3-2,Intruder 1400,2,490.7,674.95
D3K3-3,1998 Intruder 1500,1,492.28,649.95
D3K3-4,Intruder 1500,3,585.66,804.95
D3K7-1,V-Star    650 (49 State Only),1,538.2,739.95
D3K7-2,YAMAHA. V-Star XVS-1100 (49 State Only),0.0,538.2,739.95
D3K7-3,Road Star,1,490.7,674.95
D3K7-4,Royal Star,4,414.94,569.95
D3K7-5,Venture/ Royal Star/RSTD,1,414.94,569.95
D3K7-6,V-MAX,1,712.32,979.95
D3K7-8,V-Star 1100 2005-08,2,637.44,879.95
DARC-2,(Requires Installation Kit Below),1,761.22,1049.95
DARC2-1,ZX12R,0.0,260.79,359.95
DARC2-2,ZX14,2,260.79,359.95
DARC2-3,ZX10R,1,233.33,319.95
DARC3-1,GSXR750,1,296.35,409.95
DBR-1,Single points,3,293.95,404.45
DBR-2,Dual points,2,237.09,324.95
DBTR-1P,"Billet Timing Rotor Hon CB 750,900,1100",2,79.95,105.95
DBTR-2,Billet Timing Rotor. 1973-85 Z900/1100,2,126.65,174.95
DBTR-2P,"Billet Timing Rotor Kaw KZ 900,1000,1100",2,90.43,124.95
DBTR-3,Billet Timing Rotor. 1977-85 GS-550-1100,3,126.65,174.95
DC1-1,"3 ohm, dual output",20+,269.11,369.95
DC1-2,"3 ohm, dual output (mini coils)",6,269.11,369.95
DC1-3,"3 ohm, dual output (mini coil)",6,174.12,239.95
DC10-1,"5 ohm, single output (coils)",20+,269.11,369.95
DC11-2,".5 ohm, dual output (mini TC coil)",4,174.12,239.95
DC12-1,".5 ohm, single output (mini TC coils)",2,269.11,369.95
DC12-2,".5 ohm, single output (mini TC coil)",1,174.12,239.95
DC2-1,"1.5 ohm, dual output (coils)",8,269.11,369.95
DC3-1,"3 ohm, single output (coils)",8,269.11,369.95
DC3-2,"3 ohm, single output (mini coils)",7,269.11,369.95
DC3-3,"3 ohm, single output (mini coil)",5,174.12,239.95
DC4-1,"2.2 ohm, dual output (coils)",8,269.11,369.95
DC5-1,DYNA COIL 1.5 ohm,3,97.89,139.95
DC6-1,"3 ohm, dual output HD",1,156.24,214.95
DC6-4,"3 ohm, Twin Fire, four O/P",2,269.11,369.95
DC6-5,"3 ohm, Twin Fire II Miniature",3,233.61,324.95
DC6-6,.5 ohm for Carbureted Twincam,8,269.11,369.95
DC6-7,.4 ohm for EFI Big Twins 2001-2006,8,269.11,369.95
DC6-9,.4 ohm for EFI Big Twins 2007-2016,1,269.11,369.95
DC7-1,"5 ohm, dual output HD",5,156.24,214.95
DC8-1,"5 ohm, dual output",4,269.11,369.95
DC9-1,".7 ohm, dual output",3,269.11,369.95
DC9-2,".7 ohm, Twin Fire, four O/P",6,300.75,414.95
DC9-4,.7 ohm single output,3,269.11,369.95
DCB-1,BMW,8,74.65,104.95
DCB-2,Softail bracket,2,11.16,15.95
DCK1-2,Honda TRX450R,2,218.14,299.95
DCK2-2,Kawasaki KFX450R,2,218.14,299.95
DCK3-1,Suzuki LT-R450,5,218.14,299.95
DCK3-2,Suzuki LTZ-400,1,218.14,299.95
DCK7-1,Yamaha Raptor 700R,7,218.14,299.95
DCK7-2,Yamaha Rhino 450/660,1,218.14,299.95
DCK7-4,YFZ350 Banshee,0.0,218.14,299.95
DCK7-6,Yamaha Rhino 700,2,218.14,299.95
DCK7-9,Yamaha YFZ450R/ YFZ450X,2,218.14,299.95
DCK9-1,Polaris Sportsman 700/800,1,129.09,179.95
DCK9-2,Polaris RZR 800,1,195.45,257.95
DCK9-3,Polaris RZR 800,1,195.45,257.95
DCM-1,Charge monitor,0.0,126.85,174.95
DCOP3-1,SUZUKI B-KING    DCOP,0.0,253.28,349.95
DCOP7-1,COIL-ON-PLUG. YAMAHA. YZF-1000 R1.,0.0,253.28,349.95
DCT-HD,HARLEY 4000 CRANK TRIGGER,5,443.23,639.95
DCT1-10,Crank Trigger Hon CBR 900 RR,1,174.8,249.95
DCT1-2A,Crank Trigger Hon CB500/550.,2,274.55,379.95
DCT1-5,"Crank Trigger Hon CB750,900,1100",2,334.18,459.95
DCT1-5A,HONDA. CB-750/900/1100. CRANK TRIGGER,4,244.95,339.95
DCT2-1,Crank Trigger   Kaw/KZ,13,299.95,399.95
DCT2-1A,KZ ALL YEARS CRANK TRIG DYNA 2000,3,386.01,552.01
DCT2-7,"Crank Trigger Kaw ZX7,ZX7RR,ZX9R",2,174.8,249.95
DCT2-7A,CRK TRG D4K  KAWASAKI ZX7R 1 Magnet,2,345.01,474.95
DCT3-2,Crank Trigger Suz 750/1100/1150,5,309.95,424.95
DCT3-2A,SUZUKI. GSX1100 CRANK TRIGGER,2,619.95,854.95
DCT3-3,"Crank Trigger, Suz GSXR, Bandit 1200 S.",2,184.95,254.95
DCT3-3A,SUZUKI. GSXR BANDIT 1200S,2,254.95,349.95
DD2000-HD1E8P,Digital HD single/dual 8 pin,2,364.07,499.95
DD2000-HD1EP,Digital HD single/dual fire,5,364.07,499.95
DD2000-HD2E8P,Digital HD dual fire 8 pin,2,364.07,499.95
DDK1-13,Hon CBR1100XX,1,447.52,639.95
DDK1-14,Hon CBR600RR,1,447.52,639.95
DDK1-2C,DYNA 2000 HONDA CB750 WITH COILS,2,803,1104.95
DDK1-5C,DYNA 2000 CB750/900/1100,3,803,1104.95
DDK1-6,Hon CBR 600 F,1,447.52,639.95
DDK1-8,Hon CB600F Hornet/599,1,447.52,639.95
DDK1-9,Hon CBR 900 RR,0.0,447.52,639.95
DDK2-1,GPZ with Mod,4,999.95,1319.95
DDK2-13,DYNA 2000.KAWASAKI.1500 VULCAN.'96-98,1,534.93,764.95
DDK2-1C,KAWASAKI. Z-900/1000/1100.  '73-85,3,1169.95,1544.95
DDK2-2C,Kaw KZ 750 incl. w/coils  (GPZ & Turbo),3,803,1104.95
DDK2-3,Kaw GPZ550,0.0,447.52,639.95
DDK2-4,Kaw Ninja 900R,0.0,686.95,1104.95
DDK2-7,Kaw ZX9R,3,686.95,944.95
DDK3-2,"Suz GS 1000,1100,1150",6,686.95,1104.95
DDK3-2C,DYNA 2000 GSX1100/1150,4,803,1299.95
DDK3-3,GSXR 1100/750 A&OC,3,686.95,944.95
DDK3-4,SUZUKI. GSXR-1100  1993-98. W/C,0.0,530.27,699.95
DDK7-1,"Yamaha FJ 1100,1200",3,669.93,924.95
DDK7-2,Yam RoadStar 99,2,447.52,639.95
DFS1-10P,TRX400EX Programmable,1,416.06,594.95
DFS1-13P,TRX450R Programmable,2,544.61,749.95
DFS1-14P,TRX400EX Programmable,3,416.06,594.95
DFS1-15P,TRX450R Programmable,4,544.61,749.95
DFS1-17P,CRF250R,3,339.41,464.95
DFS1-18P,CRF450R,2,416.06,594.95
DFS2-13,Prairie 650/700,1,385.24,529.95
DFS2-14,KFX700/V-Force,3,344.95,474.95
DFS2-15,Brute Force 650/750 (Carbureted),2,385.24,529.95
DFS2-21,KFX450,2,304.16,434.95
DFS3-12,LTZ400 (Low Cost),2,334.95,459.95
DFS3-12P,LTZ400 Programmable,2,544.61,749.95
DFS3-15R,LT-Z50/LT-Z90 2006-2022,4,539.95,744.95
DFS3-17P,DRZ400SM Programmable,2,582.65,799.95
DFS3-9P,LTZ 400 Programmable,1,416.06,594.95
DFS7-10P,DYNA FS.YAMAHA. RAPTOR.P/GRAMMABLE,1,400.48,629.95
DFS7-11P,Raptor 660 Programmable,3,529.45,700.95
DFS7-12,YFZ 450 (Low Cost),2,385.24,529.95
DFS7-12P,YFZ 450 Programmable,1,544.61,749.95
DFS7-13,Rhino 660 (Low Cost),1,385.24,529.95
DFS7-14,Grizzly 660 (Low Cost),1,385.24,529.95
DFS7-15,Warrior 350 (Low Cost),2,339.41,464.95
DFS7-16,Raptor 350 (Low Cost),3,544.61,749.95
DFS7-18,Raptor/Grizzly/Badger 80,3,529.45,700.95
DFS7-19,Raptor 50,2,339.41,464.95
DFS7-20P,YZ450F,2,416.06,594.95
DFS7-22P,YZ250F,3,416.06,594.95
DFS7-23P,WR450F,5,339.41,464.95
DFS7-26,Rhino 700FI,1,304.16,434.95
DFS7-28,Raptor 250,2,459.95,634.95
DFS7-29,Grizzly 700 EFI Program.w/ Fuel Adjust,2,304.16,434.95
DFS7-31,YFZ450R/ YFZ450X EFI,2,304.16,434.95
DFS7-6P,YFZ 350 Programmable,2,544.61,749.95
DFS7-7P,YFZ 350 Programmable,2,356.61,509.95
DFS7-8P,YFZ 350 Programmable,1,356.61,509.95
DFS9-3,"Ranger RZR, RZR-S",5,450.47,619.95
DFSPK-1,DFS Curve Maker Programming Kit,2,151.6,209.95
DIPK-1,  And ALL D2Ki Kits w/Coils,2,233.61,324.95
DIPK-2,  2000HD2EP and SFK-1,3,111.86,159.95
DIPK-3,  2000HD2E8 and SFK-3,1,111.86,159.95
DIPK-4,Programming Kit TC88-2P,1,148.62,204.95
DIPK-5,Programming Kit 2000 4 cylinder,2,252.17,349.95
DIPK-6,Programming Kit DFS Dirtbike Apps,1,111.86,159.95
DIPK-7,USB Programming Kit DFS & 2000i Apps,2,218.14,299.95
DP4000-2S,"4 Cyl, Module only, Dual plug",0.0,461.5,659.95
DPK4-2,"4 Cyl, Dual plug kit",1,926.53,1324.95
DRL-300,Inductive RPM limiter,2,293.95,404.45
DRL-300CDI,Magneto CDI RPM limiter,3,293.95,404.45
DRL-400,2 stage rev limiter,4,453.32,624.95
DRL-400-HD,2 stage rev limiter HD,6,453.32,624.95
DRL-400-HD-EFI,2 stage rev limiter HD EFI Models,8,453.32,624.95
DRL-400-HD-M8,2 stage rev limiter HD M8 Models,6,453.32,624.95
DRSP-1,DYNATEK REMOTE SERIAL P/GRAMMER,5,304.16,434.95
DS1-1,350/400 four cylinder,4,269.11,369.95
DS1-2,500/550/750 four cylinder,11,269.11,369.95
DS1-3,GL1000,3,293.95,404.45
DS2-1,900/1000/1100 Four Cylinder- Air Cooled,20+,269.11,369.95
DS2-2,550/650/750 four cylinder,3,269.11,369.95
DS3-1,550/750 four cylinder (KD),1,269.11,369.95
DS3-2,DYNA S SUZUKI 1000/1100 77-83,9,269.11,369.95
DS3-3C,GS 400 Twin w/coils,2,512.11,704.95
DS4-1,750 Twins,10,293.95,404.45
DS5-1,V35/V50/V65,3,293.95,404.45
DS6-1,1970 & later (dual fire),14,184.1,254.95
DS6-2,1970 & later (single fire),2,269.11,369.95
DSK6-1,1970 & later (dual fire),1,293.95,404.45
DSK6-2,1970 & later (single fire),3,453.32,624.95
DSL-1,Shift Lite,3,233.61,324.95
DSL-2,"Shift Lite, Mini (Black)",1,96.87,139.95
DSL-2R,"Shift Lite, Mini (Red)",2,57.2,84.95
DSM-2,Shift minder 2 cyl,2,364.07,499.95
DSM-2H,Shift minder 4 cyl,3,364.07,499.95
DSM-2HD-EFI,Shift minder 2 cyl H-D EFI Models,3,364.07,499.95
DSM-4,Shift minder 4 cyl,2,364.07,499.95
DSM-4H,Shift minder 4 cyl,2,293.95,404.45
DSMS-2,Shift minder sys 2 cyl,4,544.61,749.95
DSMS-2H,Shift minder sys 4 cyl,2,544.61,749.95
DSMS-4,Shift minder sys 4 cyl,5,544.61,749.95
DSMS-4H,Shift minder sys 4 cyl,1,544.61,749.95
DSPT-1,Sportster,1,368.22,505.45
DTCA-2000,SGL CHAN T/C  AMP  D-2000,1,339.95,469.95
DW1100,BLACK. 7mm GRAPHITE SUPPRESSION CORE,20+,28,40.04
DW1200,GREY. 8mm GRAPHITE. SUPPRESSION CORE,13,16.5,25.95
DW200,DYNA WIRE 7MM BLK SILICONE COPPER CORE,20+,40.9,58.49
DW800,GREY SILICONE 8mm,20+,40.9,58.49
PH-1,  D2Ki Applications Only,0.0,53.82,74.95
SFK-1,SPORSTER   FLH-93 FXR to 95,5,566.44,809.95
